Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
5842,Apartamento,Espinheiro,Imobiliaria,3,1,1,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,370000
5843,Apartamento,Boa Viagem,Imobiliaria,1,0,0,42,23,sauna e salao de festas,0,0,0,0,0,1,0,0,1,0,220000
5844,Apartamento,Beira Rio,Imobiliaria,4,3,2,112,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,685000
5845,Apartamento,Monteiro,Imobiliaria,4,3,3,175,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,900000
5846,Apartamento,Boa Viagem,Imobiliaria,4,4,2,185,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,822000
5847,Apartamento,Boa Viagem,Imobiliaria,3,1,2,120,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,600000
5848,Apartamento,Boa Viagem,Imobiliaria,3,1,2,118,60,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,650000
5849,Apartamento,Boa Viagem,Imobiliaria,3,1,1,60,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,360000
5850,Apartamento,Casa Forte,Imobiliaria,3,1,2,93,0,nenhum,0,0,0,0,0,0,0,0,0,0,520000
5851,Apartamento,Parnamirim,Imobiliaria,3,1,2,98,66,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,460000
5852,Apartamento,Boa Viagem,Imobiliaria,2,1,1,44,0,playground,0,0,0,1,0,0,0,0,0,0,342900
5853,Apartamento,Boa Viagem,Imobiliaria,4,4,2,186,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1215000
5854,Apartamento,Boa Viagem,Imobiliaria,4,4,2,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,840000
5855,Apartamento,Tamarineira,Imobiliaria,3,1,1,61,27,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,340000
5856,Apartamento,Boa Viagem,Imobiliaria,3,1,2,149,0,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,650000
5857,Apartamento,Rosarinho,Imobiliaria,3,1,2,85,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,520000
5858,Apartamento,Casa Amarela,Imobiliaria,3,1,2,101,41,nenhum,0,0,0,0,0,0,0,0,0,0,290000
5859,Apartamento,Gracas,Imobiliaria,3,2,2,100,30,piscina e playground,0,0,1,1,0,0,0,0,0,0,570000
5860,Apartamento,Madalena,Imobiliaria,1,1,1,39,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,262000
5861,Apartamento,Torre,Imobiliaria,3,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,352000
5862,Apartamento,Iputinga,Imobiliaria,3,1,0,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,315000
5863,Apartamento,Aflitos,Imobiliaria,3,1,1,78,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,420000
5864,Apartamento,Torre,Imobiliaria,3,1,1,65,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,410000
5865,Apartamento,Boa Viagem,Imobiliaria,4,2,2,133,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,750000
5866,Apartamento,Parnamirim,Imobiliaria,4,2,2,203,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,1180000
5867,Apartamento,Boa Viagem,Imobiliaria,4,1,1,165,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
5868,Apartamento,Imbiribeira,Imobiliaria,3,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,330000
5869,Apartamento,Madalena,Imobiliaria,3,1,1,113,0,salao de festas,0,0,0,0,0,1,0,0,0,0,320000
5870,Apartamento,Arruda,Imobiliaria,3,0,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,215000
5871,Apartamento,Madalena,Imobiliaria,3,1,2,105,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,830000
5872,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,607000
5873,Apartamento,Boa Viagem,Imobiliaria,3,1,2,109,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
5874,Apartamento,Rosarinho,Imobiliaria,3,2,2,125,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,750000
5875,Apartamento,Poco da Panela,Imobiliaria,4,2,2,139,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,890000
5876,Apartamento,Espinheiro,Imobiliaria,4,2,2,179,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,740000
5877,Apartamento,Boa Viagem,Imobiliaria,4,4,4,430,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,6190000
5878,Apartamento,Pina,Imobiliaria,2,1,1,57,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,475000
5879,Apartamento,Parnamirim,Imobiliaria,3,1,1,120,0,salao de festas,0,0,0,0,0,1,0,0,0,0,520000
5880,Apartamento,Campo Grande,Imobiliaria,2,1,0,56,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000
5881,Apartamento,Madalena,Imobiliaria,3,1,2,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,497000
5882,Apartamento,Boa Viagem,Imobiliaria,4,3,3,163,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1150000
5883,Apartamento,Boa Viagem,Imobiliaria,1,0,1,28,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,200000
5884,Apartamento,Tamarineira,Imobiliaria,2,0,1,60,0,churrasqueira e salao de festas,1,0,0,0,0,1,0,0,0,0,147000
5885,Apartamento,Boa Viagem,Imobiliaria,3,1,1,90,0,campo de futebol e salao de festas,0,0,0,0,1,1,0,0,0,0,325000
5886,Apartamento,Espinheiro,Imobiliaria,3,1,2,90,0,salao de festas,0,0,0,0,0,1,0,0,0,0,430000
5887,Apartamento,Gracas,Imobiliaria,3,1,1,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,350000
5888,Apartamento,Boa Viagem,Imobiliaria,4,4,3,246,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,2900000
5889,Apartamento,Madalena,Pessoa Fisica,3,1,2,98,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,580000
5890,Apartamento,Torreao,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,370000
5891,Apartamento,Setubal,Imobiliaria,3,1,1,96,0,frente para o mar e playground,0,0,0,1,0,0,0,0,0,1,395000
5892,Apartamento,Casa Amarela,Imobiliaria,4,2,2,128,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,835000
5893,Apartamento,Rosarinho,Imobiliaria,4,1,3,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,787000
5894,Apartamento,Iputinga,Imobiliaria,3,0,1,81,0,nenhum,0,0,0,0,0,0,0,0,0,0,190000
5895,Casa,Boa Viagem,Imobiliaria,3,1,2,180,210,piscina,0,0,1,0,0,0,0,0,0,0,1150000
5896,Apartamento,Casa Amarela,Imobiliaria,3,1,1,61,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,386000
5897,Apartamento,Madalena,Imobiliaria,1,0,1,44,0,nenhum,0,0,0,0,0,0,0,0,0,0,220000
5898,Apartamento,Boa Viagem,Imobiliaria,1,1,1,30,17,sauna e salao de festas,0,0,0,0,0,1,0,0,1,0,240000
5899,Apartamento,Boa Viagem,Imobiliaria,4,4,13,180,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1000000
5900,Apartamento,Torre,Imobiliaria,3,1,2,88,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,518000
5901,Apartamento,Ilha do Retiro,Pessoa Fisica,3,1,2,104,0,nenhum,0,0,0,0,0,0,0,0,0,0,649427
5902,Apartamento,Boa Viagem,Imobiliaria,2,1,1,61,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,439000
5903,Apartamento,Madalena,Imobiliaria,4,2,2,200,0,salao de festas,0,0,0,0,0,1,0,0,0,0,750000
5904,Apartamento,Boa Viagem,Imobiliaria,3,1,1,67,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
5905,Apartamento,Encruzilhada,Imobiliaria,4,2,3,340,0,nenhum,0,0,0,0,0,0,0,0,0,0,650000
5906,Apartamento,Casa Forte,Imobiliaria,4,2,3,152,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,930000
5907,Apartamento,Boa Viagem,Imobiliaria,2,1,1,80,40,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000
5908,Apartamento,Espinheiro,Pessoa Fisica,3,1,2,87,65,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,450000
5909,Apartamento,Boa Viagem,Imobiliaria,3,1,2,112,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,510000
5910,Apartamento,Jd S Paulo,Imobiliaria,2,0,1,57,0,nenhum,0,0,0,0,0,0,0,0,0,0,750
5911,Apartamento,Boa Viagem,Imobiliaria,2,1,1,47,0,nenhum,0,0,0,0,0,0,0,0,0,0,308000
5912,Apartamento,Casa Amarela,Imobiliaria,4,2,2,208,0,quadra poliesportiva e salao de festas,0,0,0,0,1,1,0,0,0,0,890000
5913,Apartamento,Torre,Pessoa Fisica,3,0,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,265000
5914,Apartamento,Parnamirim,Imobiliaria,3,1,2,126,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,650000
5915,Apartamento,Boa Viagem,Pessoa Fisica,4,1,2,187,78,nenhum,0,0,0,0,0,0,0,0,0,0,850000
5916,Apartamento,Boa Viagem,Imobiliaria,4,2,0,149,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,990000
5917,Apartamento,Jaqueira,Imobiliaria,4,4,3,395,173,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2200000
5918,Apartamento,Derby,Imobiliaria,3,1,2,136,0,esquina e estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,500000
5919,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,120,19,nenhum,0,0,0,0,0,0,0,0,0,0,350000
5920,Apartamento,Boa Viagem,Imobiliaria,3,1,2,91,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,620000
5921,Apartamento,Espinheiro,Imobiliaria,3,2,2,118,58,churrasqueira e salao de festas,1,0,0,0,0,1,0,0,0,0,600000
5922,Apartamento,Casa Forte,Imobiliaria,3,1,2,126,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,700000
5923,Apartamento,Soledade,Imobiliaria,1,0,1,32,26,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,256000
5924,Apartamento,Boa Viagem,Imobiliaria,3,1,2,88,0,nenhum,0,0,0,0,0,0,0,0,0,0,544000
5925,Apartamento,Boa Viagem,Imobiliaria,4,2,2,142,0,nenhum,0,0,0,0,0,0,0,0,0,0,690000
5926,Apartamento,Cid Universitaria,Imobiliaria,2,1,2,53,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,273000
5927,Apartamento,Paissandu,Imobiliaria,2,0,1,93,0,nenhum,0,0,0,0,0,0,0,0,0,0,375000
5928,Apartamento,Casa Amarela,Imobiliaria,2,1,1,50,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,334000
5929,Apartamento,Rosarinho,Imobiliaria,4,4,2,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000
5930,Apartamento,Boa Viagem,Imobiliaria,4,4,4,241,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2480000
5931,Apartamento,Ilha do Leite,Imobiliaria,3,3,3,225,80,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1150000
5932,Apartamento,Boa Viagem,Imobiliaria,2,0,0,71,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,330000
5933,Apartamento,Torreao,Imobiliaria,3,1,1,61,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,380000
5934,Apartamento,Torre,Imobiliaria,3,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,480000
5935,Apartamento,Cid Universitaria,Imobiliaria,3,1,0,69,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,285000
5936,Apartamento,Casa Amarela,Imobiliaria,3,1,2,87,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,400000
5937,Apartamento,Varzea,Imobiliaria,2,0,1,50,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,180000
5938,Apartamento,Cordeiro,Imobiliaria,2,0,1,50,0,esquina,0,0,0,0,0,0,0,0,0,0,219900
5939,Apartamento,Rosarinho,Imobiliaria,3,1,1,75,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000
5940,Apartamento,Imbiribeira,Pessoa Fisica,2,1,1,87,7,nenhum,0,0,0,0,0,0,0,0,0,0,220000
5941,Apartamento,Boa Viagem,Imobiliaria,1,0,1,34,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,250000
5942,Apartamento,Gracas,Imobiliaria,3,2,2,100,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,570000
5943,Apartamento,Boa Viagem,Imobiliaria,4,2,2,142,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1093000
5944,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,850000
5945,Apartamento,Casa Forte,Imobiliaria,2,1,2,59,0,sala de ginastica e salao de festas,0,0,0,0,0,1,0,1,0,0,467400
5946,Apartamento,Gracas,Imobiliaria,2,1,1,74,0,nenhum,0,0,0,0,0,0,0,0,0,0,350000
5947,Apartamento,Torre,Imobiliaria,3,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,352000
5948,Apartamento,Caxanga,Imobiliaria,2,0,0,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,270000
5949,Apartamento,Boa Viagem,Imobiliaria,4,4,3,223,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,1360000
5950,Apartamento,Parnamirim,Imobiliaria,3,1,2,157,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,760000
5951,Apartamento,Casa Amarela,Imobiliaria,2,1,1,52,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,313458
5952,Apartamento,Boa Viagem,Imobiliaria,3,1,1,75,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,590000
5953,Apartamento,Campo Grande,Pessoa Fisica,3,1,1,62,8,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,380000
5954,Apartamento,Boa Viagem,Imobiliaria,3,2,2,128,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1150000
5955,Apartamento,Boa Viagem,Imobiliaria,4,4,0,181,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,1850000
5956,Apartamento,Rosarinho,Imobiliaria,3,1,2,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,565000
5957,Apartamento,Casa Amarela,Imobiliaria,3,1,2,93,64,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,495000
5958,Apartamento,Torre,Imobiliaria,2,1,1,65,0,nenhum,0,0,0,0,0,0,0,0,0,0,280000
5959,Apartamento,Parnamirim,Imobiliaria,4,3,3,295,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1400000
5960,Apartamento,Boa Viagem,Imobiliaria,4,2,2,213,0,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,1400000
5961,Apartamento,Poco da Panela,Imobiliaria,3,2,2,108,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,778000
5962,Apartamento,Ilha do Retiro,Imobiliaria,4,4,2,130,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,750000
5963,Casa,Sto Amaro,Pessoa Fisica,3,1,1,88,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000
5964,Apartamento,Boa Viagem,Imobiliaria,3,1,0,64,0,nenhum,0,0,0,0,0,0,0,0,0,0,500000
5965,Apartamento,Espinheiro,Imobiliaria,3,1,2,84,36,piscina e esquina,0,0,1,0,0,0,0,0,0,0,530000
5966,Apartamento,Boa Viagem,Imobiliaria,3,1,1,109,0,esquina,0,0,0,0,0,0,0,0,0,0,370000
5967,Apartamento,Madalena,Imobiliaria,3,1,1,57,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,320000
5968,Apartamento,Apipucos,Imobiliaria,4,4,3,204,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1300000
5969,Apartamento,Boa Viagem,Imobiliaria,1,0,1,28,0,piscina,0,0,1,0,0,0,0,0,0,0,200000
5970,Apartamento,Casa Amarela,Imobiliaria,3,1,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000
5971,Apartamento,Boa Viagem,Imobiliaria,3,1,2,91,0,nenhum,0,0,0,0,0,0,0,0,0,0,590000
5972,Apartamento,Madalena,Imobiliaria,3,1,0,77,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,399000
5973,Apartamento,Ilha do Retiro,Imobiliaria,3,3,3,212,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1700000
5974,Apartamento,Boa Viagem,Imobiliaria,4,3,3,141,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,840000
5975,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000
5976,Casa,Areias,Imobiliaria,3,1,0,200,0,nenhum,0,0,0,0,0,0,0,0,0,0,900000
5977,Apartamento,Boa Viagem,Imobiliaria,4,4,2,185,0,nenhum,0,0,0,0,0,0,0,0,0,0,1208824
5978,Apartamento,Boa Viagem,Imobiliaria,3,2,2,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,850000
5979,Apartamento,Boa Viagem,Imobiliaria,3,1,2,94,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,560000
5980,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,750000
5981,Apartamento,Espinheiro,Imobiliaria,2,1,1,50,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,390000
5982,Apartamento,Boa Viagem,Imobiliaria,2,1,1,55,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,355000
5983,Apartamento,Boa Viagem,Imobiliaria,3,1,2,81,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,650000
5984,Apartamento,Arruda,Imobiliaria,2,0,1,62,0,quadra poliesportiva e salao de festas,0,0,0,0,1,1,0,0,0,0,180000
5985,Apartamento,Madalena,Imobiliaria,4,2,2,110,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,649999
5986,Apartamento,Torre,Imobiliaria,3,1,2,90,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,650000
5987,Casa,Cohab,Imobiliaria,3,1,0,160,0,nenhum,0,0,0,0,0,0,0,0,0,0,260000
5988,Apartamento,Iputinga,Imobiliaria,3,1,1,72,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,245000
5989,Apartamento,Tamarineira,Imobiliaria,2,1,1,70,26,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,330000
5990,Apartamento,Apipucos,Imobiliaria,4,2,2,149,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,1000000
5991,Apartamento,Monteiro,Imobiliaria,4,2,2,140,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1000000
5992,Apartamento,Boa Viagem,Imobiliaria,4,0,0,126,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000
5993,Apartamento,Boa Viagem,Imobiliaria,3,1,1,69,6,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,458000
5994,Apartamento,Casa Forte,Imobiliaria,3,3,3,154,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,850000
5995,Apartamento,Apipucos,Imobiliaria,4,4,4,208,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1250000
5996,Apartamento,Boa Viagem,Imobiliaria,4,2,2,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,1072000
5997,Apartamento,Boa Viagem,Imobiliaria,3,1,1,96,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,420000
5998,Apartamento,Boa Viagem,Imobiliaria,4,2,3,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,900000
5999,Apartamento,Jd S Paulo,Imobiliaria,3,1,1,60,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,290000
6000,Apartamento,Casa Amarela,Imobiliaria,3,1,2,76,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,535000
6001,Apartamento,Rosarinho,Imobiliaria,3,1,0,79,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,546713
6002,Apartamento,Boa Viagem,Imobiliaria,4,4,3,280,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,2600000
6003,Apartamento,Boa Viagem,Imobiliaria,4,3,2,152,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1541680
6004,Apartamento,Torre,Pessoa Fisica,2,1,1,72,0,salao de festas,0,0,0,0,0,1,0,0,0,0,340000000
6005,Apartamento,Rosarinho,Imobiliaria,3,1,2,98,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,640000
6006,Apartamento,Espinheiro,Imobiliaria,3,1,2,75,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,475000
6007,Apartamento,Boa Viagem,Imobiliaria,3,3,2,128,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,694500
6008,Apartamento,Boa Viagem,Imobiliaria,3,0,1,78,0,nenhum,0,0,0,0,0,0,0,0,0,0,330000
6009,Apartamento,Encruzilhada,Imobiliaria,3,1,2,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,466233
6010,Apartamento,Boa Viagem,Imobiliaria,3,1,2,80,11,copa e salao de festas,0,0,0,0,0,1,0,0,0,0,330000
6011,Apartamento,Gracas,Imobiliaria,2,1,1,90,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,460000
6012,Apartamento,Casa Amarela,Pessoa Fisica,3,1,2,89,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,498888
6013,Apartamento,Encruzilhada,Imobiliaria,3,1,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,395000
6014,Apartamento,Boa Viagem,Imobiliaria,3,1,1,118,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000
6015,Apartamento,Boa Vista,Imobiliaria,2,0,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,330000
6016,Apartamento,Iputinga,Imobiliaria,2,1,1,60,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,160000
6017,Apartamento,Boa Viagem,Imobiliaria,4,2,2,150,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1650000
6018,Apartamento,Casa Forte,Imobiliaria,4,3,3,175,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,900000
6019,Apartamento,Boa Viagem,Imobiliaria,4,4,3,176,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,2100000
6020,Apartamento,Boa Viagem,Imobiliaria,5,3,2,149,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000
6021,Apartamento,Casa Forte,Imobiliaria,4,4,4,255,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1500000
6022,Apartamento,Torre,Imobiliaria,4,4,3,197,50,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1290000
6023,Apartamento,Boa Viagem,Imobiliaria,3,0,1,130,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,475000
6024,Apartamento,Rosarinho,Imobiliaria,4,2,3,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,730000
6025,Apartamento,Madalena,Imobiliaria,3,1,2,94,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,625000
6026,Apartamento,Boa Viagem,Imobiliaria,3,3,3,189,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1300000
6027,Apartamento,Ilha do Retiro,Imobiliaria,3,1,2,104,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,660000
6028,Apartamento,Rosarinho,Imobiliaria,3,1,1,74,0,piscina,0,0,1,0,0,0,0,0,0,0,320000
6029,Apartamento,Boa Viagem,Imobiliaria,4,2,2,212,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,1500000
6030,Apartamento,Setubal,Imobiliaria,2,1,0,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,173000
6031,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,110,frente para o mar,0,0,0,0,0,0,0,0,0,1,730000
6032,Apartamento,Boa Viagem,Imobiliaria,4,2,3,240,0,nenhum,0,0,0,0,0,0,0,0,0,0,1500000
6033,Apartamento,Boa Viagem,Imobiliaria,4,1,2,197,160,frente para o mar e salao de festas,0,0,0,0,0,1,0,0,0,1,750000
6034,Apartamento,Rosarinho,Imobiliaria,4,2,2,114,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,863000
6035,Apartamento,Varzea,Imobiliaria,3,1,1,68,0,nenhum,0,0,0,0,0,0,0,0,0,0,295000
6036,Apartamento,Varzea,Imobiliaria,2,0,0,60,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,200000
6037,Apartamento,Rosarinho,Imobiliaria,4,2,2,113,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,800000
6038,Apartamento,Boa Viagem,Imobiliaria,3,0,0,68,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,500000
6039,Apartamento,Boa Viagem,Imobiliaria,4,4,0,145,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1100000
6040,Apartamento,Madalena,Imobiliaria,3,1,2,112,44,piscina e playground,0,0,1,1,0,0,0,0,0,0,1000000
6041,Apartamento,Espinheiro,Imobiliaria,3,1,1,120,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,550000
6042,Apartamento,Espinheiro,Imobiliaria,3,1,1,96,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
6043,Apartamento,Casa Forte,Imobiliaria,8,6,5,700,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2500000
6044,Apartamento,Madalena,Imobiliaria,3,1,2,78,0,churrasqueira e sauna,1,0,0,0,0,0,0,0,1,0,472000
6045,Apartamento,Casa Amarela,Imobiliaria,2,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000
6046,Apartamento,Boa Viagem,Imobiliaria,2,1,1,55,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,320000
6047,Apartamento,Boa Viagem,Imobiliaria,2,1,1,52,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,290000
6048,Apartamento,Boa Viagem,Imobiliaria,3,1,1,98,53,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,380000
6049,Apartamento,Jaqueira,Imobiliaria,3,1,2,113,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
6050,Apartamento,Casa Forte,Imobiliaria,1,0,1,55,20,sauna,0,0,0,0,0,0,0,0,1,0,350000
